OrderID,OrderDate,CustomerID,City,Product,Quantity,UnitPrice,TotalAmount
424,2024-02-28,2919,Chennai,Printer Max,1,12000,12000
425,2024-02-29,2415,Bangalore,Smartphone X,3,25000,75000
426,2024-03-01,2158,Chennai,Office Chair,2,7500,15000
427,2024-03-02,2218,Delhi,Laptop Pro,1,50000,50000
428,2024-03-03,1400,Mumbai,Headphones Z,5,3000,15000
429,2024-03-04,1639,Bangalore,Mouse M,3,1000,3000
430,2024-03-05,4104,Bangalore,Smartwatch Q,3,8000,24000
431,2024-03-06,3735,Chennai,Mouse M,2,1000,2000
432,2024-03-07,1459,Delhi,Headphones Z,4,3000,12000
433,2024-03-08,1954,Delhi,Office Chair,5,7500,37500
434,2024-03-09,4954,Pune,Smartphone X,4,25000,100000
435,2024-03-10,1469,Chennai,Headphones Z,3,3000,9000
436,2024-03-11,4446,Delhi,Keyboard K,4,1500,6000
437,2024-03-12,2045,Kolkata,Headphones Z,1,3000,3000
438,2024-03-13,3797,Hyderabad,Printer Max,5,12000,60000
439,2024-03-14,2693,Pune,Smartphone X,4,25000,100000
440,2024-03-15,3085,Kolkata,Office Chair,1,7500,7500
441,2024-03-16,3277,Mumbai,Smartwatch Q,2,8000,16000
442,2024-03-17,4436,Bangalore,Smartwatch Q,4,8000,32000
443,2024-03-18,1562,Pune,Headphones Z,5,3000,15000
444,2024-03-19,3485,Mumbai,Printer Max,1,12000,12000
445,2024-03-20,2799,Bangalore,Laptop Pro,4,50000,200000
446,2024-03-21,4354,Hyderabad,Mouse M,2,1000,2000
447,2024-03-22,3074,Delhi,Mouse M,4,1000,4000
448,2024-03-23,1225,Kolkata,Mouse M,1,1000,1000
449,2024-03-24,4348,Chennai,Laptop Pro,4,50000,200000
450,2024-03-25,1797,Kolkata,Printer Max,5,12000,60000
451,2024-03-26,4680,Hyderabad,Mouse M,3,1000,3000
452,2024-03-27,3331,Mumbai,Keyboard K,1,1500,1500
453,2024-03-28,3926,Chennai,Laptop Pro,1,50000,50000
454,2024-03-29,1959,Delhi,Laptop Pro,1,50000,50000
455,2024-03-30,2504,Hyderabad,Office Chair,1,7500,7500
456,2024-03-31,1452,Chennai,Office Chair,4,7500,30000
457,2024-04-01,4067,Hyderabad,Smartphone X,5,25000,125000
458,2024-04-02,4900,Hyderabad,Keyboard K,2,1500,3000
459,2024-04-03,1815,Delhi,Keyboard K,5,1500,7500
460,2024-04-04,1658,Pune,Smartphone X,1,25000,25000
461,2024-04-05,4587,Bangalore,Keyboard K,4,1500,6000
462,2024-04-06,1546,Chennai,Tablet Plus,4,15000,60000
463,2024-04-07,2215,Delhi,Monitor Ultra,1,20000,20000
464,2024-04-08,4120,Hyderabad,Mouse M,4,1000,4000
465,2024-04-09,4583,Delhi,Office Chair,1,7500,7500
466,2024-04-10,1016,Pune,Smartphone X,5,25000,125000
467,2024-04-11,4243,Bangalore,Smartphone X,3,25000,75000
468,2024-04-12,2243,Kolkata,Keyboard K,4,1500,6000
469,2024-04-13,3205,Chennai,Laptop Pro,1,50000,50000
470,2024-04-14,3524,Bangalore,Smartwatch Q,1,8000,8000
471,2024-04-15,2069,Mumbai,Headphones Z,4,3000,12000
472,2024-04-16,4444,Chennai,Headphones Z,2,3000,6000
473,2024-04-17,3565,Bangalore,Smartphone X,1,25000,25000
474,2024-04-18,3146,Hyderabad,Mouse M,4,1000,4000
475,2024-04-19,4963,Chennai,Tablet Plus,1,15000,15000
476,2024-04-20,2768,Chennai,Mouse M,2,1000,2000
477,2024-04-21,2060,Delhi,Smartphone X,3,25000,75000
478,2024-04-22,3327,Hyderabad,Mouse M,2,1000,2000
479,2024-04-23,4420,Mumbai,Office Chair,5,7500,37500
480,2024-04-24,3544,Kolkata,Mouse M,4,1000,4000
481,2024-04-25,1301,Pune,Keyboard K,2,1500,3000
482,2024-04-26,1180,Bangalore,Keyboard K,3,1500,4500
483,2024-04-27,1606,Delhi,Tablet Plus,1,15000,15000
484,2024-04-28,4170,Bangalore,Office Chair,4,7500,30000
485,2024-04-29,1699,Mumbai,Smartwatch Q,2,8000,16000
486,2024-04-30,1992,Mumbai,Laptop Pro,3,50000,150000
487,2024-05-01,2139,Chennai,Office Chair,2,7500,15000
488,2024-05-02,1190,Pune,Printer Max,5,12000,60000
489,2024-05-03,3300,Mumbai,Monitor Ultra,4,20000,80000
490,2024-05-04,1980,Bangalore,Smartphone X,1,25000,25000
491,2024-05-05,3975,Hyderabad,Printer Max,3,12000,36000
492,2024-05-06,3006,Hyderabad,Tablet Plus,2,15000,30000
493,2024-05-07,2184,Chennai,Printer Max,4,12000,48000
494,2024-05-08,4327,Kolkata,Keyboard K,2,1500,3000
495,2024-05-09,4394,Bangalore,Mouse M,4,1000,4000
496,2024-05-10,1127,Bangalore,Laptop Pro,5,50000,250000
497,2024-05-11,3065,Mumbai,Headphones Z,2,3000,6000
498,2024-05-12,2816,Pune,Smartphone X,5,25000,125000
499,2024-05-13,2758,Bangalore,Headphones Z,3,3000,9000
500,2024-05-14,3613,Delhi,Mouse M,5,1000,5000
501,2024-05-15,1569,Kolkata,Keyboard K,4,1500,6000
502,2024-05-16,2346,Mumbai,Keyboard K,3,1500,4500
503,2024-05-17,2895,Delhi,Mouse M,2,1000,2000
504,2024-05-18,3733,Chennai,Smartphone X,2,25000,50000
505,2024-05-19,4863,Hyderabad,Headphones Z,4,3000,12000
506,2024-05-20,1625,Chennai,Office Chair,1,7500,7500
507,2024-05-21,4359,Hyderabad,Keyboard K,1,1500,1500
508,2024-05-22,3901,Chennai,Headphones Z,2,3000,6000
509,2024-05-23,2686,Bangalore,Smartwatch Q,4,8000,32000
510,2024-05-24,4009,Delhi,Headphones Z,1,3000,3000
511,2024-05-25,4710,Hyderabad,Smartwatch Q,5,8000,40000
512,2024-05-26,1154,Mumbai,Smartwatch Q,2,8000,16000
513,2024-05-27,3537,Delhi,Keyboard K,5,1500,7500
514,2024-05-28,2409,Mumbai,Smartphone X,4,25000,100000
515,2024-05-29,1784,Delhi,Tablet Plus,5,15000,75000
516,2024-05-30,4175,Delhi,Keyboard K,1,1500,1500
517,2024-05-31,4464,Chennai,Smartphone X,1,25000,25000
518,2024-06-01,4882,Hyderabad,Smartphone X,3,25000,75000
519,2024-06-02,1245,Hyderabad,Printer Max,2,12000,24000
520,2024-06-03,4247,Pune,Mouse M,4,1000,4000
521,2024-06-04,4110,Delhi,Mouse M,2,1000,2000
522,2024-06-05,2500,Bangalore,Mouse M,5,1000,5000
523,2024-06-06,2705,Bangalore,Monitor Ultra,4,20000,80000
524,2024-06-07,3806,Mumbai,Keyboard K,4,1500,6000
525,2024-06-08,1537,Mumbai,Smartphone X,1,25000,25000
526,2024-06-09,2890,Chennai,Printer Max,5,12000,60000
527,2024-06-10,2841,Delhi,Smartwatch Q,1,8000,8000
528,2024-06-11,1920,Mumbai,Tablet Plus,1,15000,15000
529,2024-06-12,3455,Mumbai,Tablet Plus,3,15000,45000
530,2024-06-13,1524,Kolkata,Smartwatch Q,1,8000,8000
531,2024-06-14,3875,Delhi,Headphones Z,2,3000,6000
532,2024-06-15,2529,Chennai,Headphones Z,4,3000,12000
533,2024-06-16,3950,Mumbai,Mouse M,1,1000,1000
534,2024-06-17,4896,Chennai,Keyboard K,2,1500,3000
535,2024-06-18,1035,Hyderabad,Monitor Ultra,5,20000,100000
536,2024-06-19,1684,Chennai,Printer Max,4,12000,48000
537,2024-06-20,1019,Bangalore,Tablet Plus,5,15000,75000
538,2024-06-21,3368,Bangalore,Mouse M,2,1000,2000
539,2024-06-22,4847,Chennai,Laptop Pro,5,50000,250000
540,2024-06-23,3559,Bangalore,Mouse M,5,1000,5000
541,2024-06-24,1399,Hyderabad,Laptop Pro,5,50000,250000
542,2024-06-25,3701,Delhi,Office Chair,1,7500,7500
543,2024-06-26,1971,Bangalore,Smartphone X,1,25000,25000
544,2024-06-27,2906,Bangalore,Smartwatch Q,1,8000,8000
545,2024-06-28,3518,Chennai,Smartphone X,4,25000,100000
546,2024-06-29,2166,Hyderabad,Mouse M,2,1000,2000
547,2024-06-30,2115,Pune,Smartphone X,1,25000,25000
548,2024-07-01,4425,Pune,Printer Max,5,12000,60000
549,2024-07-02,1833,Pune,Office Chair,5,7500,37500
550,2024-07-03,2823,Pune,Monitor Ultra,5,20000,100000
551,2024-07-04,3774,Delhi,Office Chair,5,7500,37500
552,2024-07-05,2982,Chennai,Tablet Plus,3,15000,45000
553,2024-07-06,1853,Chennai,Printer Max,4,12000,48000
554,2024-07-07,1050,Kolkata,Smartphone X,2,25000,50000
555,2024-07-08,4736,Hyderabad,Monitor Ultra,2,20000,40000
556,2024-07-09,4769,Pune,Smartphone X,1,25000,25000
557,2024-07-10,1574,Delhi,Keyboard K,3,1500,4500
558,2024-07-11,4261,Hyderabad,Keyboard K,2,1500,3000
559,2024-07-12,2148,Pune,Headphones Z,4,3000,12000
560,2024-07-13,3197,Delhi,Office Chair,5,7500,37500
561,2024-07-14,3361,Hyderabad,Monitor Ultra,1,20000,20000
562,2024-07-15,3617,Chennai,Keyboard K,4,1500,6000
563,2024-07-16,4413,Chennai,Headphones Z,2,3000,6000
564,2024-07-17,3352,Mumbai,Printer Max,3,12000,36000
565,2024-07-18,2715,Bangalore,Monitor Ultra,1,20000,20000
566,2024-07-19,1681,Pune,Headphones Z,2,3000,6000
567,2024-07-20,1837,Kolkata,Smartwatch Q,1,8000,8000
568,2024-07-21,4854,Hyderabad,Monitor Ultra,2,20000,40000
569,2024-07-22,2077,Kolkata,Mouse M,5,1000,5000
570,2024-07-23,4050,Mumbai,Headphones Z,3,3000,9000
571,2024-07-24,3491,Bangalore,Smartphone X,5,25000,125000
572,2024-07-25,3660,Hyderabad,Mouse M,2,1000,2000
573,2024-07-26,4040,Delhi,Smartwatch Q,4,8000,32000
574,2024-07-27,3311,Pune,Keyboard K,5,1500,7500
575,2024-07-28,4124,Bangalore,Laptop Pro,4,50000,200000
576,2024-07-29,2595,Chennai,Headphones Z,2,3000,6000
577,2024-07-30,4051,Mumbai,Printer Max,3,12000,36000
578,2024-07-31,4691,Bangalore,Headphones Z,4,3000,12000
579,2024-08-01,1004,Pune,Laptop Pro,2,50000,100000
580,2024-08-02,2126,Bangalore,Smartwatch Q,4,8000,32000
581,2024-08-03,2219,Pune,Smartwatch Q,5,8000,40000
582,2024-08-04,1773,Chennai,Mouse M,2,1000,2000
583,2024-08-05,1876,Hyderabad,Monitor Ultra,5,20000,100000
584,2024-08-06,1991,Delhi,Printer Max,1,12000,12000
585,2024-08-07,3931,Chennai,Mouse M,2,1000,2000
586,2024-08-08,4421,Delhi,Printer Max,4,12000,48000
587,2024-08-09,1046,Hyderabad,Printer Max,1,12000,12000
588,2024-08-10,3914,Bangalore,Laptop Pro,5,50000,250000
589,2024-08-11,3870,Delhi,Mouse M,5,1000,5000
590,2024-08-12,3983,Mumbai,Printer Max,4,12000,48000
591,2024-08-13,4891,Mumbai,Tablet Plus,1,15000,15000
592,2024-08-14,3703,Pune,Laptop Pro,3,50000,150000
593,2024-08-15,1268,Chennai,Smartwatch Q,4,8000,32000
594,2024-08-16,1369,Hyderabad,Laptop Pro,5,50000,250000
595,2024-08-17,1635,Pune,Smartphone X,2,25000,50000
596,2024-08-18,2129,Chennai,Smartphone X,1,25000,25000
597,2024-08-19,2693,Chennai,Printer Max,3,12000,36000
598,2024-08-20,2682,Pune,Mouse M,2,1000,2000
599,2024-08-21,1656,Kolkata,Smartwatch Q,1,8000,8000
600,2024-08-22,1119,Chennai,Laptop Pro,4,50000,200000
601,2024-08-23,1830,Kolkata,Mouse M,4,1000,4000
602,2024-08-24,2810,Mumbai,Laptop Pro,1,50000,50000
603,2024-08-25,4675,Mumbai,Laptop Pro,3,50000,150000
604,2024-08-26,2081,Chennai,Tablet Plus,1,15000,15000
605,2024-08-27,2974,Mumbai,Smartphone X,2,25000,50000
606,2024-08-28,2369,Hyderabad,Laptop Pro,2,50000,100000
607,2024-08-29,1740,Kolkata,Tablet Plus,4,15000,60000
608,2024-08-30,4545,Kolkata,Smartphone X,1,25000,25000
609,2024-08-31,1116,Chennai,Tablet Plus,4,15000,60000
610,2024-09-01,2853,Mumbai,Mouse M,3,1000,3000
611,2024-09-02,3838,Delhi,Monitor Ultra,2,20000,40000
612,2024-09-03,2150,Pune,Smartphone X,5,25000,125000
613,2024-09-04,4464,Pune,Keyboard K,5,1500,7500
614,2024-09-05,2931,Kolkata,Monitor Ultra,1,20000,20000
615,2024-09-06,2012,Chennai,Mouse M,1,1000,1000
616,2024-09-07,2664,Chennai,Laptop Pro,5,50000,250000
617,2024-09-08,2081,Hyderabad,Smartwatch Q,1,8000,8000
618,2024-09-09,1633,Bangalore,Mouse M,2,1000,2000
619,2024-09-10,1512,Bangalore,Tablet Plus,3,15000,45000
620,2024-09-11,4822,Kolkata,Tablet Plus,3,15000,45000
621,2024-09-12,3849,Pune,Tablet Plus,4,15000,60000
622,2024-09-13,2119,Hyderabad,Tablet Plus,2,15000,30000
623,2024-09-14,4709,Hyderabad,Mouse M,1,1000,1000
624,2024-09-15,2141,Hyderabad,Smartwatch Q,1,8000,8000
625,2024-09-16,1559,Kolkata,Headphones Z,4,3000,12000
626,2024-09-17,4672,Bangalore,Tablet Plus,4,15000,60000
627,2024-09-18,1487,Pune,Headphones Z,1,3000,3000
628,2024-09-19,4308,Hyderabad,Smartwatch Q,1,8000,8000
629,2024-09-20,4956,Pune,Smartwatch Q,2,8000,16000
630,2024-09-21,1896,Mumbai,Monitor Ultra,4,20000,80000
631,2024-09-22,4343,Chennai,Smartphone X,2,25000,50000
632,2024-09-23,2212,Chennai,Keyboard K,1,1500,1500
633,2024-09-24,1703,Pune,Printer Max,5,12000,60000
634,2024-09-25,2470,Delhi,Keyboard K,5,1500,7500
635,2024-09-26,1580,Delhi,Mouse M,1,1000,1000
636,2024-09-27,3837,Kolkata,Printer Max,4,12000,48000
637,2024-09-28,3908,Kolkata,Smartwatch Q,5,8000,40000
638,2024-09-29,3294,Chennai,Keyboard K,4,1500,6000
639,2024-09-30,4147,Mumbai,Office Chair,5,7500,37500
640,2024-10-01,1153,Bangalore,Smartphone X,4,25000,100000
641,2024-10-02,2679,Bangalore,Keyboard K,5,1500,7500
642,2024-10-03,4506,Kolkata,Smartphone X,4,25000,100000
643,2024-10-04,1996,Mumbai,Headphones Z,2,3000,6000
644,2024-10-05,4157,Kolkata,Mouse M,4,1000,4000
645,2024-10-06,3744,Bangalore,Smartphone X,2,25000,50000
646,2024-10-07,4356,Pune,Headphones Z,2,3000,6000
647,2024-10-08,2243,Kolkata,Tablet Plus,1,15000,15000
648,2024-10-09,2092,Hyderabad,Headphones Z,2,3000,6000
649,2024-10-10,4118,Pune,Mouse M,3,1000,3000
650,2024-10-11,2008,Kolkata,Monitor Ultra,2,20000,40000
651,2024-10-12,3141,Chennai,Tablet Plus,4,15000,60000
652,2024-10-13,2773,Kolkata,Smartwatch Q,2,8000,16000
653,2024-10-14,1957,Chennai,Laptop Pro,4,50000,200000
654,2024-10-15,4059,Mumbai,Headphones Z,4,3000,12000
655,2024-10-16,1452,Bangalore,Headphones Z,3,3000,9000
656,2024-10-17,2227,Pune,Smartphone X,2,25000,50000
657,2024-10-18,3959,Pune,Smartwatch Q,2,8000,16000
658,2024-10-19,3265,Delhi,Keyboard K,5,1500,7500
659,2024-10-20,3521,Delhi,Office Chair,5,7500,37500
660,2024-10-21,3479,Bangalore,Printer Max,1,12000,12000
661,2024-10-22,3388,Delhi,Headphones Z,4,3000,12000
662,2024-10-23,1550,Pune,Keyboard K,3,1500,4500
663,2024-10-24,2635,Kolkata,Office Chair,5,7500,37500
664,2024-10-25,2312,Mumbai,Printer Max,2,12000,24000
665,2024-10-26,4325,Mumbai,Laptop Pro,1,50000,50000
666,2024-10-27,2757,Bangalore,Smartphone X,3,25000,75000
667,2024-10-28,1356,Delhi,Keyboard K,2,1500,3000
668,2024-10-29,3070,Kolkata,Smartphone X,2,25000,50000
669,2024-10-30,2785,Mumbai,Printer Max,4,12000,48000
670,2024-10-31,3569,Mumbai,Monitor Ultra,4,20000,80000
671,2024-11-01,2781,Hyderabad,Headphones Z,5,3000,15000
672,2024-11-02,4908,Hyderabad,Tablet Plus,5,15000,75000
673,2024-11-03,4171,Pune,Office Chair,2,7500,15000
674,2024-11-04,3849,Mumbai,Smartwatch Q,2,8000,16000
675,2024-11-05,4251,Bangalore,Mouse M,5,1000,5000
676,2024-11-06,4294,Chennai,Headphones Z,5,3000,15000
677,2024-11-07,4977,Chennai,Tablet Plus,2,15000,30000
678,2024-11-08,3809,Kolkata,Mouse M,3,1000,3000
679,2024-11-09,4730,Mumbai,Keyboard K,2,1500,3000
680,2024-11-10,3489,Mumbai,Mouse M,3,1000,3000
681,2024-11-11,2631,Pune,Laptop Pro,3,50000,150000
682,2024-11-12,3816,Mumbai,Headphones Z,2,3000,6000
683,2024-11-13,2015,Bangalore,Smartphone X,1,25000,25000
684,2024-11-14,2348,Hyderabad,Monitor Ultra,5,20000,100000
685,2024-11-15,1515,Mumbai,Smartwatch Q,4,8000,32000
686,2024-11-16,4087,Mumbai,Smartphone X,2,25000,50000
687,2024-11-17,3839,Pune,Tablet Plus,3,15000,45000
688,2024-11-18,1335,Delhi,Headphones Z,2,3000,6000
689,2024-11-19,2782,Pune,Monitor Ultra,5,20000,100000
690,2024-11-20,3305,Pune,Mouse M,3,1000,3000
691,2024-11-21,1496,Bangalore,Headphones Z,4,3000,12000
692,2024-11-22,1895,Kolkata,Mouse M,4,1000,4000
693,2024-11-23,3207,Mumbai,Keyboard K,4,1500,6000
694,2024-11-24,4546,Pune,Laptop Pro,1,50000,50000
695,2024-11-25,1851,Pune,Printer Max,3,12000,36000
696,2024-11-26,2687,Delhi,Headphones Z,3,3000,9000
697,2024-11-27,2931,Pune,Tablet Plus,1,15000,15000
698,2024-11-28,3737,Chennai,Mouse M,3,1000,3000
699,2024-11-29,4746,Kolkata,Smartphone X,1,25000,25000
700,2024-11-30,3427,Mumbai,Keyboard K,2,1500,3000
701,2024-12-01,2568,Mumbai,Tablet Plus,5,15000,75000
702,2024-12-02,1956,Delhi,Smartwatch Q,4,8000,32000
703,2024-12-03,3738,Bangalore,Printer Max,1,12000,12000
704,2024-12-04,4498,Mumbai,Keyboard K,1,1500,1500
705,2024-12-05,2636,Chennai,Laptop Pro,1,50000,50000
706,2024-12-06,2291,Mumbai,Printer Max,2,12000,24000
707,2024-12-07,4906,Chennai,Mouse M,1,1000,1000
708,2024-12-08,4648,Kolkata,Tablet Plus,5,15000,75000
709,2024-12-09,2440,Kolkata,Smartwatch Q,5,8000,40000
710,2024-12-10,2191,Hyderabad,Office Chair,4,7500,30000
711,2024-12-11,4913,Hyderabad,Laptop Pro,2,50000,100000
712,2024-12-12,2066,Chennai,Monitor Ultra,5,20000,100000
713,2024-12-13,4627,Bangalore,Mouse M,3,1000,3000
714,2024-12-14,1284,Mumbai,Office Chair,3,7500,22500
715,2024-12-15,3444,Pune,Headphones Z,3,3000,9000
716,2024-12-16,1011,Mumbai,Smartwatch Q,1,8000,8000
717,2024-12-17,2630,Hyderabad,Smartphone X,1,25000,25000
718,2024-12-18,4373,Pune,Monitor Ultra,3,20000,60000
719,2024-12-19,4969,Chennai,Tablet Plus,4,15000,60000
720,2024-12-20,4324,Pune,Smartwatch Q,4,8000,32000
721,2024-12-21,3546,Mumbai,Printer Max,1,12000,12000
722,2024-12-22,1753,Mumbai,Keyboard K,3,1500,4500
723,2024-12-23,3082,Bangalore,Printer Max,4,12000,48000
724,2024-12-24,3774,Delhi,Printer Max,1,12000,12000
725,2024-12-25,3896,Pune,Headphones Z,3,3000,9000
726,2024-12-26,1089,Hyderabad,Laptop Pro,2,50000,100000
727,2024-12-27,1775,Hyderabad,Smartphone X,3,25000,75000
728,2024-12-28,3652,Delhi,Monitor Ultra,3,20000,60000
729,2024-12-29,4993,Mumbai,Laptop Pro,5,50000,250000
730,2024-12-30,4017,Bangalore,Smartwatch Q,5,8000,40000
731,2024-12-31,2625,Bangalore,Printer Max,2,12000,24000
732,2025-01-01,4069,Hyderabad,Headphones Z,2,3000,6000
733,2025-01-02,1417,Bangalore,Smartwatch Q,3,8000,24000
734,2025-01-03,1114,Kolkata,Keyboard K,4,1500,6000
735,2025-01-04,1616,Delhi,Smartphone X,2,25000,50000
736,2025-01-05,4974,Mumbai,Monitor Ultra,3,20000,60000
737,2025-01-06,4267,Kolkata,Keyboard K,1,1500,1500
738,2025-01-07,1825,Delhi,Headphones Z,5,3000,15000
739,2025-01-08,4572,Chennai,Smartphone X,4,25000,100000
740,2025-01-09,2649,Pune,Smartwatch Q,3,8000,24000
741,2025-01-10,2516,Hyderabad,Printer Max,1,12000,12000
742,2025-01-11,4146,Bangalore,Printer Max,5,12000,60000
743,2025-01-12,1412,Chennai,Mouse M,1,1000,1000
744,2025-01-13,4447,Bangalore,Printer Max,3,12000,36000
745,2025-01-14,4491,Kolkata,Office Chair,2,7500,15000
746,2025-01-15,1728,Mumbai,Printer Max,5,12000,60000
747,2025-01-16,4348,Mumbai,Office Chair,1,7500,7500
748,2025-01-17,4068,Mumbai,Tablet Plus,2,15000,30000
749,2025-01-18,3808,Bangalore,Office Chair,4,7500,30000
750,2025-01-19,1675,Chennai,Smartphone X,3,25000,75000
751,2025-01-20,4465,Mumbai,Keyboard K,3,1500,4500
752,2025-01-21,2892,Chennai,Smartphone X,5,25000,125000
753,2025-01-22,3504,Bangalore,Keyboard K,1,1500,1500
754,2025-01-23,3967,Kolkata,Mouse M,4,1000,4000
755,2025-01-24,3239,Chennai,Tablet Plus,5,15000,75000
756,2025-01-25,3786,Kolkata,Keyboard K,5,1500,7500
757,2025-01-26,4760,Bangalore,Keyboard K,1,1500,1500
758,2025-01-27,2122,Bangalore,Headphones Z,4,3000,12000
759,2025-01-28,2571,Hyderabad,Laptop Pro,1,50000,50000
760,2025-01-29,1977,Bangalore,Laptop Pro,3,50000,150000
761,2025-01-30,2008,Bangalore,Headphones Z,2,3000,6000
762,2025-01-31,3143,Delhi,Printer Max,3,12000,36000
763,2025-02-01,2687,Mumbai,Headphones Z,3,3000,9000
764,2025-02-02,3710,Hyderabad,Keyboard K,5,1500,7500
765,2025-02-03,4261,Pune,Keyboard K,3,1500,4500
766,2025-02-04,4807,Hyderabad,Headphones Z,4,3000,12000
767,2025-02-05,1036,Hyderabad,Headphones Z,3,3000,9000
768,2025-02-06,4851,Pune,Printer Max,4,12000,48000
769,2025-02-07,4440,Delhi,Smartphone X,1,25000,25000
770,2025-02-08,4766,Kolkata,Tablet Plus,5,15000,75000
771,2025-02-09,2548,Bangalore,Smartwatch Q,4,8000,32000
772,2025-02-10,3326,Mumbai,Keyboard K,3,1500,4500
773,2025-02-11,3264,Chennai,Tablet Plus,5,15000,75000
774,2025-02-12,3914,Pune,Headphones Z,5,3000,15000
775,2025-02-13,1872,Kolkata,Printer Max,4,12000,48000
776,2025-02-14,2821,Pune,Office Chair,4,7500,30000
777,2025-02-15,2296,Bangalore,Printer Max,2,12000,24000
778,2025-02-16,4952,Delhi,Monitor Ultra,2,20000,40000
779,2025-02-17,3109,Pune,Monitor Ultra,5,20000,100000
780,2025-02-18,1595,Bangalore,Tablet Plus,2,15000,30000
781,2025-02-19,2903,Bangalore,Laptop Pro,3,50000,150000
782,2025-02-20,1728,Delhi,Monitor Ultra,1,20000,20000
783,2025-02-21,2365,Hyderabad,Monitor Ultra,5,20000,100000
784,2025-02-22,1396,Hyderabad,Smartphone X,1,25000,25000
785,2025-02-23,1698,Mumbai,Office Chair,2,7500,15000
786,2025-02-24,4090,Mumbai,Smartphone X,4,25000,100000
787,2025-02-25,3224,Hyderabad,Office Chair,5,7500,37500
788,2025-02-26,2635,Kolkata,Mouse M,2,1000,2000
789,2025-02-27,1395,Chennai,Smartwatch Q,3,8000,24000
790,2025-02-28,3492,Bangalore,Keyboard K,5,1500,7500
791,2025-03-01,4304,Chennai,Monitor Ultra,5,20000,100000
792,2025-03-02,4986,Bangalore,Keyboard K,4,1500,6000
793,2025-03-03,1075,Hyderabad,Monitor Ultra,5,20000,100000
794,2025-03-04,1264,Mumbai,Smartphone X,4,25000,100000
795,2025-03-05,3502,Kolkata,Smartwatch Q,2,8000,16000
796,2025-03-06,2819,Mumbai,Smartphone X,3,25000,75000
797,2025-03-07,1717,Chennai,Smartphone X,3,25000,75000
798,2025-03-08,3782,Mumbai,Office Chair,5,7500,37500
799,2025-03-09,4455,Hyderabad,Laptop Pro,5,50000,250000
800,2025-03-10,4635,Kolkata,Printer Max,2,12000,24000
801,2025-03-11,1850,Chennai,Tablet Plus,4,15000,60000
802,2025-03-12,4577,Kolkata,Keyboard K,3,1500,4500
803,2025-03-13,2390,Bangalore,Mouse M,4,1000,4000
804,2025-03-14,1143,Mumbai,Monitor Ultra,2,20000,40000
805,2025-03-15,1884,Kolkata,Smartphone X,3,25000,75000
806,2025-03-16,4140,Delhi,Laptop Pro,3,50000,150000
807,2025-03-17,4170,Mumbai,Smartphone X,1,25000,25000
808,2025-03-18,1395,Bangalore,Smartwatch Q,2,8000,16000
809,2025-03-19,4096,Kolkata,Office Chair,2,7500,15000
810,2025-03-20,3995,Chennai,Mouse M,1,1000,1000
811,2025-03-21,3938,Bangalore,Printer Max,4,12000,48000
812,2025-03-22,2492,Delhi,Smartwatch Q,1,8000,8000
813,2025-03-23,4555,Kolkata,Headphones Z,2,3000,6000
814,2025-03-24,4636,Pune,Mouse M,4,1000,4000
815,2025-03-25,4222,Pune,Smartphone X,3,25000,75000
816,2025-03-26,2167,Hyderabad,Smartwatch Q,1,8000,8000
817,2025-03-27,3616,Mumbai,Printer Max,4,12000,48000
818,2025-03-28,2062,Chennai,Laptop Pro,4,50000,200000
819,2025-03-29,3156,Hyderabad,Laptop Pro,4,50000,200000
820,2025-03-30,4764,Kolkata,Keyboard K,1,1500,1500
821,2025-03-31,2065,Pune,Printer Max,3,12000,36000
822,2025-04-01,2209,Pune,Laptop Pro,4,50000,200000
823,2025-04-02,3982,Pune,Smartwatch Q,1,8000,8000
824,2025-04-03,3445,Kolkata,Keyboard K,2,1500,3000
825,2025-04-04,4294,Pune,Laptop Pro,1,50000,50000
826,2025-04-05,1633,Bangalore,Mouse M,1,1000,1000
827,2025-04-06,2156,Kolkata,Office Chair,1,7500,7500
828,2025-04-07,4234,Chennai,Headphones Z,4,3000,12000
829,2025-04-08,2238,Hyderabad,Printer Max,1,12000,12000
830,2025-04-09,1732,Chennai,Smartwatch Q,2,8000,16000
831,2025-04-10,1234,Delhi,Monitor Ultra,4,20000,80000
832,2025-04-11,4914,Pune,Smartphone X,2,25000,50000
833,2025-04-12,3705,Delhi,Smartwatch Q,5,8000,40000
834,2025-04-13,1750,Mumbai,Laptop Pro,1,50000,50000
835,2025-04-14,3635,Mumbai,Smartwatch Q,4,8000,32000
836,2025-04-15,4080,Delhi,Monitor Ultra,4,20000,80000
837,2025-04-16,4145,Kolkata,Smartphone X,1,25000,25000
838,2025-04-17,1953,Chennai,Keyboard K,3,1500,4500
839,2025-04-18,3539,Delhi,Laptop Pro,3,50000,150000
840,2025-04-19,3960,Mumbai,Tablet Plus,2,15000,30000
841,2025-04-20,4324,Delhi,Laptop Pro,1,50000,50000
842,2025-04-21,4301,Kolkata,Headphones Z,1,3000,3000
843,2025-04-22,2542,Delhi,Tablet Plus,5,15000,75000
844,2025-04-23,2197,Chennai,Headphones Z,3,3000,9000
845,2025-04-24,2676,Hyderabad,Monitor Ultra,3,20000,60000
846,2025-04-25,2191,Kolkata,Printer Max,1,12000,12000
847,2025-04-26,3217,Mumbai,Smartphone X,2,25000,50000
848,2025-04-27,2416,Chennai,Office Chair,1,7500,7500
